config_id,asset,streak_threshold,buy_mult_streak,decay_days,max_lump_multiple,buy_mult_winning,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg06_st2_bm2.0_dd3_ml2.5,BTC,2,2.0,3,2.5,0.5,9.747144244467147,1.0645613618889829,9.855679074865842,1.0673092354078406,False,9.732514319076737,1.0625152456923128,9.84088617851966,1.0652491717139174,False
cfg06_st2_bm2.0_dd3_ml2.5,OIL,2,2.0,3,2.5,0.5,1.1798932672799267,0.226592809134747,1.1798550873762443,0.22782375575083372,False,1.178126112828784,0.2250748180251228,1.1780850183556857,0.2262905906561879,False
cfg07_st2_bm2.0_dd3_ml3.0,SP500,2,2.0,3,3.0,0.5,85.29885587553864,0.15315847238487054,85.27722344483453,0.1530965091120862,True,85.17078014093524,0.15241530274695703,85.14917987853534,0.15233705290993851,True
cfg07_st2_bm2.0_dd3_ml3.0,GOLD,2,2.0,3,3.0,0.5,2.231817551593135,0.5067042819903329,2.2312322553607693,0.5049170813430391,True,2.2284687053103416,0.5037224326998102,2.227883543414292,0.5019039393179513,True
cfg07_st2_bm2.0_dd3_ml3.0,SILVER,2,2.0,3,3.0,0.5,1.6876932062734207,0.32297496375754287,1.686659698183187,0.3196772758715409,True,1.6851613624311992,0.32130136627894434,1.6841286627489933,0.31790937005101605,True
cfg07_st2_bm2.0_dd3_ml3.0,BTC,2,2.0,3,3.0,0.5,9.747144244467147,1.0645613618889829,9.855679074865842,1.0673092354078406,False,9.732514319076737,1.0625152456923128,9.84088617851966,1.0652491717139174,False
cfg07_st2_bm2.0_dd3_ml3.0,OIL,2,2.0,3,3.0,0.5,1.1798932672799267,0.226592809134747,1.1798550873762443,0.22782375575083372,False,1.178126112828784,0.2250748180251228,1.1780850183556857,0.2262905906561879,False
cfg08_st2_bm2.0_dd5_ml2.5,SP500,2,2.0,5,2.5,0.5,85.30316183987273,0.15325754768076466,85.27722344483453,0.1530965091120862,True,85.17507963985697,0.1525173412742255,85.14917987853534,0.15233705290993851,True
cfg08_st2_bm2.0_dd5_ml2.5,GOLD,2,2.0,5,2.5,0.5,2.2322748590280224,0.5059247403791836,2.2312322553607693,0.5049170813430391,True,2.2289253260974267,0.5029223782929335,2.227883543414292,0.5019039393179513,True
cfg08_st2_bm2.0_dd5_ml2.5,SILVER,2,2.0,5,2.5,0.5,1.6879397321787344,0.32260299386251945,1.686659698183187,0.3196772758715409,True,1.685407518177494,0.32091432668712094,1.6841286627489933,0.31790937005101605,True
