config_id,asset,dxy_lookback,confirm_days,threshold_pct,bank_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg02_lb100_cd5_th1.0_bf0.0,SP500,100,5,1.0,0.0,6.0,85.28792761669804,0.1531030151973414,85.27722344483453,0.1530965091120862,True,85.15986797806877,0.1523435060774363,85.14917987853534,0.15233705290993851,True
cfg02_lb100_cd5_th1.0_bf0.0,GOLD,100,5,1.0,0.0,6.0,2.2122944566051563,0.5014586302487735,2.2312322553607693,0.5049170813430391,False,2.2089741797919475,0.4984725464338506,2.227883543414292,0.5019039393179513,False
cfg02_lb100_cd5_th1.0_bf0.0,SILVER,100,5,1.0,0.0,6.0,1.6833228854891142,0.3217264374936256,1.686659698183187,0.3196772758715409,False,1.68079686028419,0.3199888426473152,1.6841286627489933,0.31790937005101605,False
cfg02_lb100_cd5_th1.0_bf0.0,BTC,100,5,1.0,0.0,6.0,9.80178301506796,1.0734131912148077,9.855679074865842,1.0673092354078406,False,9.787071043736496,1.071467467951419,9.84088617851966,1.0652491717139174,False
cfg02_lb100_cd5_th1.0_bf0.0,OIL,100,5,1.0,0.0,6.0,1.187713597230845,0.22623208489919772,1.1798550873762443,0.22782375575083372,False,1.18593172864594,0.2247071889689508,1.1780850183556857,0.2262905906561879,False
cfg03_lb100_cd5_th1.0_bf0.25,SP500,100,5,1.0,0.25,6.0,85.28648617570826,0.1531023638849177,85.27722344483453,0.1530965091120862,True,85.15842870140511,0.15234287019592832,85.14917987853534,0.15233705290993851,True
cfg03_lb100_cd5_th1.0_bf0.25,GOLD,100,5,1.0,0.25,6.0,2.21848333714868,0.5026934149510495,2.2312322553607693,0.5049170813430391,False,2.2151537677220423,0.49970126779172436,2.227883543414292,0.5019039393179513,False
cfg03_lb100_cd5_th1.0_bf0.25,SILVER,100,5,1.0,0.25,6.0,1.6862684612693921,0.3216642604787155,1.686659698183187,0.3196772758715409,False,1.6837380132780104,0.31991901485197693,1.6841286627489933,0.31790937005101605,False
cfg03_lb100_cd5_th1.0_bf0.25,BTC,100,5,1.0,0.25,6.0,9.820902951237656,1.0721828493046304,9.855679074865842,1.0673092354078406,False,9.806162271293326,1.0702051854746832,9.84088617851966,1.0652491717139174,False
cfg03_lb100_cd5_th1.0_bf0.25,OIL,100,5,1.0,0.25,6.0,1.1870051365155212,0.2267780050330556,1.1798550873762443,0.22782375575083372,False,1.185224331685445,0.2252513153462017,1.1780850183556857,0.2262905906561879,False
cfg04_lb100_cd10_th0.0_bf0.0,SP500,100,10,0.0,0.0,6.0,85.26989640177524,0.15308839929892976,85.27722344483453,0.1530965091120862,False,85.14187798278961,0.1523288515755001,85.14917987853534,0.15233705290993851,False
cfg04_lb100_cd10_th0.0_bf0.0,GOLD,100,10,0.0,0.0,6.0,2.171631733237091,0.49095479067489983,2.2312322553607693,0.5049170813430391,False,2.1684397528829455,0.48797751071851564,2.227883543414292,0.5019039393179513,False
