config_id,asset,rv_lookback,elevated_pct,compressed_pct,buy_multiplier,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg21_rv60_ep90.0_cp20.0_bm1.5,BTC,60,90.0,20.0,1.5,9.003934122404823,1.060583781442961,9.855679074865842,1.0673092354078406,False,8.990599094797346,1.0586622193423125,9.84088617851966,1.0652491717139174,False
cfg21_rv60_ep90.0_cp20.0_bm1.5,OIL,60,90.0,20.0,1.5,1.1587040521494487,0.20651799820075123,1.1798550873762443,0.22782375575083372,False,1.157150100573048,0.20496451743195127,1.1780850183556857,0.2262905906561879,False
cfg22_rv60_ep90.0_cp20.0_bm2.0,SP500,60,90.0,20.0,2.0,78.23309990904025,0.1560853097832428,85.27722344483453,0.1530965091120862,False,78.11784425513561,0.15534078532765358,85.14917987853534,0.15233705290993851,False
cfg22_rv60_ep90.0_cp20.0_bm2.0,GOLD,60,90.0,20.0,2.0,2.1299845611377135,0.4967687481626308,2.2312322553607693,0.5049170813430391,False,2.1268881886842728,0.4938558942200442,2.227883543414292,0.5019039393179513,False
cfg22_rv60_ep90.0_cp20.0_bm2.0,SILVER,60,90.0,20.0,2.0,1.61508483612761,0.3052540434125545,1.686659698183187,0.3196772758715409,False,1.6127335078886755,0.30355728032877616,1.6841286627489933,0.31790937005101605,False
cfg22_rv60_ep90.0_cp20.0_bm2.0,BTC,60,90.0,20.0,2.0,9.381249756667641,1.0700709522859293,9.855679074865842,1.0673092354078406,False,9.367233912947407,1.0681563778261185,9.84088617851966,1.0652491717139174,False
cfg22_rv60_ep90.0_cp20.0_bm2.0,OIL,60,90.0,20.0,2.0,1.1557286903622757,0.2125683564906068,1.1798550873762443,0.22782375575083372,False,1.154079342595476,0.21105938712482963,1.1780850183556857,0.2262905906561879,False
cfg23_rv60_ep90.0_cp20.0_bm3.0,SP500,60,90.0,20.0,3.0,78.2951791747038,0.15614049538146907,85.27722344483453,0.1530965091120862,False,78.17976685497692,0.1553960796872398,85.14917987853534,0.15233705290993851,False
cfg23_rv60_ep90.0_cp20.0_bm3.0,GOLD,60,90.0,20.0,3.0,2.1842707051675845,0.4993334629129665,2.2312322553607693,0.5049170813430391,False,2.1810122819565776,0.4964718028144908,2.227883543414292,0.5019039393179513,False
cfg23_rv60_ep90.0_cp20.0_bm3.0,SILVER,60,90.0,20.0,3.0,1.6579006152314315,0.3143101892223998,1.686659698183187,0.3196772758715409,False,1.655429513121408,0.3126434828101423,1.6841286627489933,0.31790937005101605,False
cfg23_rv60_ep90.0_cp20.0_bm3.0,BTC,60,90.0,20.0,3.0,9.515117744256042,1.074006947991291,9.855679074865842,1.0673092354078406,False,9.500894763037154,1.0720944501701912,9.84088617851966,1.0652491717139174,False
cfg23_rv60_ep90.0_cp20.0_bm3.0,OIL,60,90.0,20.0,3.0,1.1552777297358345,0.2179387063543695,1.1798550873762443,0.22782375575083372,False,1.1535687221079078,0.21646890642951858,1.1780850183556857,0.2262905906561879,False
cfg24_rv120_ep80.0_cp10.0_bm1.5,SP500,120,80.0,10.0,1.5,78.27039944079876,0.15611845803262808,85.27722344483453,0.1530965091120862,False,78.1550596599338,0.1553740000969077,85.14917987853534,0.15233705290993851,False
cfg24_rv120_ep80.0_cp10.0_bm1.5,GOLD,120,80.0,10.0,1.5,2.1392243563710176,0.4980907483211987,2.2312322553607693,0.5049170813430391,False,2.136086539433491,0.49518121730854475,2.227883543414292,0.5019039393179513,False
cfg24_rv120_ep80.0_cp10.0_bm1.5,SILVER,120,80.0,10.0,1.5,1.626215755407012,0.30876580858828245,1.686659698183187,0.3196772758715409,False,1.6238472212235904,0.3070666709799303,1.6841286627489933,0.31790937005101605,False
cfg24_rv120_ep80.0_cp10.0_bm1.5,BTC,120,80.0,10.0,1.5,9.203876244540426,1.0648008953573667,9.855679074865842,1.0673092354078406,False,9.190176140512587,1.0628821907489607,9.84088617851966,1.0652491717139174,False
cfg24_rv120_ep80.0_cp10.0_bm1.5,OIL,120,80.0,10.0,1.5,1.1485831899580408,0.2165940787081696,1.1798550873762443,0.22782375575083372,False,1.1468904418431645,0.2151124783137755,1.1780850183556857,0.2262905906561879,False
cfg25_rv120_ep80.0_cp10.0_bm2.0,SP500,120,80.0,10.0,2.0,78.33720403382935,0.15617775795716154,85.27722344483453,0.1530965091120862,False,78.22170066631,0.15543341269789204,85.14917987853534,0.15233705290993851,False
cfg25_rv120_ep80.0_cp10.0_bm2.0,GOLD,120,80.0,10.0,2.0,2.1942693494980596,0.5010136428080729,2.2312322553607693,0.5049170813430391,False,2.1909909535147,0.4981572143392956,2.227883543414292,0.5019039393179513,False
cfg25_rv120_ep80.0_cp10.0_bm2.0,SILVER,120,80.0,10.0,2.0,1.6598727976815733,0.31567375374678613,1.686659698183187,0.3196772758715409,False,1.6573975206600882,0.3140045323533185,1.6841286627489933,0.31790937005101605,False
cfg25_rv120_ep80.0_cp10.0_bm2.0,BTC,120,80.0,10.0,2.0,9.370924651846325,1.0686723724325555,9.855679074865842,1.0673092354078406,False,9.356899400691164,1.0667566521880794,9.84088617851966,1.0652491717139174,False
cfg25_rv120_ep80.0_cp10.0_bm2.0,OIL,120,80.0,10.0,2.0,1.1583244219561457,0.22148952032421182,1.1798550873762443,0.22782375575083372,False,1.1566105816726542,0.2200263078723188,1.1780850183556857,0.2262905906561879,False
cfg26_rv120_ep80.0_cp10.0_bm3.0,SP500,120,80.0,10.0,3.0,78.47081321989072,0.15629615563883117,85.27722344483453,0.1530965091120862,False,78.35498267906242,0.15555203603301485,85.14917987853534,0.15233705290993851,False
cfg26_rv120_ep80.0_cp10.0_bm3.0,GOLD,120,80.0,10.0,3.0,2.207688120936333,0.502550517293642,2.2312322553607693,0.5049170813430391,False,2.2043895766475097,0.4997024732065621,2.227883543414292,0.5019039393179513,False
cfg26_rv120_ep80.0_cp10.0_bm3.0,SILVER,120,80.0,10.0,3.0,1.6675544139722065,0.3167700793179158,1.686659698183187,0.3196772758715409,False,1.6650661004071603,0.3151022071212946,1.6841286627489933,0.31790937005101605,False
cfg26_rv120_ep80.0_cp10.0_bm3.0,BTC,120,80.0,10.0,3.0,9.447332241306007,1.070994694850132,9.855679074865842,1.0673092354078406,False,9.433175988868731,1.0690802849099132,9.84088617851966,1.0652491717139174,False
cfg26_rv120_ep80.0_cp10.0_bm3.0,OIL,120,80.0,10.0,3.0,1.1624069343887344,0.22319167604406312,1.1798550873762443,0.22782375575083372,False,1.160686636302404,0.22173154013111568,1.1780850183556857,0.2262905906561879,False
cfg27_rv120_ep80.0_cp20.0_bm1.5,SP500,120,80.0,20.0,1.5,78.24274406505107,0.15609386099094044,85.27722344483453,0.1530965091120862,False,78.12746898271989,0.15534935199185226,85.14917987853534,0.15233705290993851,False
cfg27_rv120_ep80.0_cp20.0_bm1.5,GOLD,120,80.0,20.0,1.5,2.110626348579642,0.4964259830002234,2.2312322553607693,0.5049170813430391,False,2.107582551621598,0.49349077891004706,2.227883543414292,0.5019039393179513,False
cfg27_rv120_ep80.0_cp20.0_bm1.5,SILVER,120,80.0,20.0,1.5,1.613246258135158,0.3057747332087367,1.686659698183187,0.3196772758715409,False,1.6109381157326725,0.30406090949996656,1.6841286627489933,0.31790937005101605,False
cfg27_rv120_ep80.0_cp20.0_bm1.5,BTC,120,80.0,20.0,1.5,9.00732724043304,1.0602700769660203,9.855679074865842,1.0673092354078406,False,8.993979872540436,1.0583470375830275,9.84088617851966,1.0652491717139174,False
cfg27_rv120_ep80.0_cp20.0_bm1.5,OIL,120,80.0,20.0,1.5,1.1476993199315857,0.2133225339047265,1.1798550873762443,0.22782375575083372,False,1.1460425786153794,0.21182242333203152,1.1780850183556857,0.2262905906561879,False
cfg28_rv120_ep80.0_cp20.0_bm2.0,SP500,120,80.0,20.0,2.0,78.30954865808168,0.15615318895247257,85.27722344483453,0.1530965091120862,False,78.1941099890961,0.15540879259531773,85.14917987853534,0.15233705290993851,False
cfg28_rv120_ep80.0_cp20.0_bm2.0,GOLD,120,80.0,20.0,2.0,2.1761783258730185,0.49915249832146574,2.2312322553607693,0.5049170813430391,False,2.1729306755553472,0.49628128404799937,2.227883543414292,0.5019039393179513,False
cfg28_rv120_ep80.0_cp20.0_bm2.0,SILVER,120,80.0,20.0,2.0,1.6501253932505602,0.3134475568461921,1.686659698183187,0.3196772758715409,False,1.6476659457579081,0.31177260885031977,1.6841286627489933,0.31790937005101605,False
cfg28_rv120_ep80.0_cp20.0_bm2.0,BTC,120,80.0,20.0,2.0,9.26234812091951,1.0660919711750025,9.855679074865842,1.0673092354078406,False,9.248492485952553,1.0641735008316706,9.84088617851966,1.0652491717139174,False
cfg28_rv120_ep80.0_cp20.0_bm2.0,OIL,120,80.0,20.0,2.0,1.1552701164950492,0.2198085648416159,1.1798550873762443,0.22782375575083372,False,1.1535632487748144,0.21834147022859773,1.1780850183556857,0.2262905906561879,False
cfg29_rv120_ep80.0_cp20.0_bm3.0,SP500,120,80.0,20.0,3.0,78.44315784414302,0.15627164255667134,85.27722344483453,0.1530965091120862,False,78.32739200184848,0.1555274717842905,85.14917987853534,0.15233705290993851,False
cfg29_rv120_ep80.0_cp20.0_bm3.0,GOLD,120,80.0,20.0,3.0,2.203610024322638,0.501939686243577,2.2312322553607693,0.5049170813430391,False,2.2003211852685554,0.49908902149336,2.227883543414292,0.5019039393179513,False
cfg29_rv120_ep80.0_cp20.0_bm3.0,SILVER,120,80.0,20.0,3.0,1.6676378593771428,0.3165131506021781,1.686659698183187,0.3196772758715409,False,1.66515061430514,0.31484333841193124,1.6841286627489933,0.31790937005101605,False
cfg29_rv120_ep80.0_cp20.0_bm3.0,BTC,120,80.0,20.0,3.0,9.348105998748409,1.0686928562691842,9.855679074865842,1.0673092354078406,False,9.334105323027313,1.0667764546187692,9.84088617851966,1.0652491717139174,False
cfg29_rv120_ep80.0_cp20.0_bm3.0,OIL,120,80.0,20.0,3.0,1.1598747255150588,0.2219409393198423,1.1798550873762443,0.22782375575083372,False,1.1581606160631752,0.22047872342479047,1.1780850183556857,0.2262905906561879,False
cfg30_rv120_ep90.0_cp10.0_bm1.5,SP500,120,90.0,10.0,1.5,78.23500867164488,0.15608701282875406,85.27722344483453,0.1530965091120862,False,78.11975419263622,0.15534249547929888,85.14917987853534,0.15233705290993851,False
cfg30_rv120_ep90.0_cp10.0_bm1.5,GOLD,120,90.0,10.0,1.5,2.1053250678990802,0.4962381399015904,2.2312322553607693,0.5049170813430391,False,2.1023162597195375,0.49330270626055495,2.227883543414292,0.5019039393179513,False
cfg30_rv120_ep90.0_cp10.0_bm1.5,SILVER,120,90.0,10.0,1.5,1.6143613589536905,0.30629906961231923,1.686659698183187,0.3196772758715409,False,1.6120932465986293,0.30458310855309834,1.6841286627489933,0.31790937005101605,False
cfg30_rv120_ep90.0_cp10.0_bm1.5,BTC,120,90.0,10.0,1.5,9.000191124711357,1.0599710273820757,9.855679074865842,1.0673092354078406,False,8.986848157922989,1.058048710126368,9.84088617851966,1.0652491717139174,False
cfg30_rv120_ep90.0_cp10.0_bm1.5,OIL,120,90.0,10.0,1.5,1.1586705235426704,0.21360842342341718,1.1798550873762443,0.22782375575083372,False,1.1570605026059646,0.21208913890204856,1.1780850183556857,0.2262905906561879,False
cfg31_rv120_ep90.0_cp10.0_bm2.0,SP500,120,90.0,10.0,2.0,78.27232095704728,0.156120159506436,85.27722344483453,0.1530965091120862,False,78.15697397626465,0.1553757052511251,85.14917987853534,0.15233705290993851,False
cfg31_rv120_ep90.0_cp10.0_bm2.0,GOLD,120,90.0,10.0,2.0,2.1628774274419222,0.49979346815884157,2.2312322553607693,0.5049170813430391,False,2.1596729094555434,0.4969047024489033,2.227883543414292,0.5019039393179513,False
cfg31_rv120_ep90.0_cp10.0_bm2.0,SILVER,120,90.0,10.0,2.0,1.642649412806306,0.3118510502627146,1.686659698183187,0.3196772758715409,False,1.640208983153375,0.31016982025559625,1.6841286627489933,0.31790937005101605,False
cfg31_rv120_ep90.0_cp10.0_bm2.0,BTC,120,90.0,10.0,2.0,9.178342482204332,1.0638313577393415,9.855679074865842,1.0673092354078406,False,9.164629530487138,1.061913010100233,9.84088617851966,1.0652491717139174,False
cfg31_rv120_ep90.0_cp10.0_bm2.0,OIL,120,90.0,10.0,2.0,1.154174026650605,0.21956609422088602,1.1798550873762443,0.22782375575083372,False,1.1524717435246419,0.218096297412387,1.1780850183556857,0.2262905906561879,False
cfg32_rv120_ep90.0_cp10.0_bm3.0,SP500,120,90.0,10.0,3.0,78.34694552785226,0.15618638961025694,85.27722344483453,0.1530965091120862,False,78.23141354352134,0.15544206165155833,85.14917987853534,0.15233705290993851,False
cfg32_rv120_ep90.0_cp10.0_bm3.0,GOLD,120,90.0,10.0,3.0,2.2036728947578843,0.5027893086951981,2.2312322553607693,0.5049170813430391,False,2.2003805310265263,0.49993913699250225,2.227883543414292,0.5019039393179513,False
cfg32_rv120_ep90.0_cp10.0_bm3.0,SILVER,120,90.0,10.0,3.0,1.665335872826094,0.3163348454610966,1.686659698183187,0.3196772758715409,False,1.6628541975220863,0.31466660450385725,1.6841286627489933,0.31790937005101605,False
cfg32_rv120_ep90.0_cp10.0_bm3.0,BTC,120,90.0,10.0,3.0,9.372685353365744,1.0687473821469635,9.855679074865842,1.0673092354078406,False,9.35867815856291,1.0668334937993031,9.84088617851966,1.0652491717139174,False
cfg32_rv120_ep90.0_cp10.0_bm3.0,OIL,120,90.0,10.0,3.0,1.1562069093319511,0.22118146247857448,1.1798550873762443,0.22782375575083372,False,1.154501573829591,0.2197175959398847,1.1780850183556857,0.2262905906561879,False
cfg33_rv120_ep90.0_cp20.0_bm1.5,SP500,120,90.0,20.0,1.5,78.2073532958972,0.15606240092098597,85.27722344483453,0.1530965091120862,False,78.09216351542233,0.15531783252448766,85.14917987853534,0.15233705290993851,False
cfg33_rv120_ep90.0_cp20.0_bm1.5,GOLD,120,90.0,20.0,1.5,2.076727060107704,0.49455230746513507,2.2312322553607693,0.5049170813430391,False,2.073812271907643,0.49158946762956773,2.227883543414292,0.5019039393179513,False
cfg33_rv120_ep90.0_cp20.0_bm1.5,SILVER,120,90.0,20.0,1.5,1.6013918616818383,0.3032541475003977,1.686659698183187,0.3196772758715409,False,1.5991841411077108,0.3015226578651857,1.6841286627489933,0.31790937005101605,False
cfg33_rv120_ep90.0_cp20.0_bm1.5,BTC,120,90.0,20.0,1.5,8.803642120603975,1.0553118295663033,9.855679074865842,1.0673092354078406,False,8.790651889950842,1.053384962044434,9.84088617851966,1.0652491717139174,False
cfg33_rv120_ep90.0_cp20.0_bm1.5,OIL,120,90.0,20.0,1.5,1.1577866535162153,0.21040952512328054,1.1798550873762443,0.22782375575083372,False,1.1562126393781795,0.2088716735595208,1.1780850183556857,0.2262905906561879,False
cfg34_rv120_ep90.0_cp20.0_bm2.0,SP500,120,90.0,20.0,2.0,78.24466558129963,0.15609556328563082,85.27722344483453,0.1530965091120862,False,78.12938329905077,0.15535105796227397,85.14917987853534,0.15233705290993851,False
cfg34_rv120_ep90.0_cp20.0_bm2.0,GOLD,120,90.0,20.0,2.0,2.134279419650547,0.4981550307343476,2.2312322553607693,0.5049170813430391,False,2.1311689216436496,0.4952417968480441,2.227883543414292,0.5019039393179513,False
cfg34_rv120_ep90.0_cp20.0_bm2.0,SILVER,120,90.0,20.0,2.0,1.629679915534453,0.308934871254094,1.686659698183187,0.3196772758715409,False,1.6272998776624577,0.30723979127555784,1.6841286627489933,0.31790937005101605,False
cfg34_rv120_ep90.0_cp20.0_bm2.0,BTC,120,90.0,20.0,2.0,8.981793478096945,1.0592766357952264,9.855679074865842,1.0673092354078406,False,8.968433262514989,1.0573539328928199,9.84088617851966,1.0652491717139174,False
cfg34_rv120_ep90.0_cp20.0_bm2.0,OIL,120,90.0,20.0,2.0,1.1532469555118272,0.21710777407561765,1.1798550873762443,0.22782375575083372,False,1.151558087387591,0.2156216646110182,1.1780850183556857,0.2262905906561879,False
cfg35_rv120_ep90.0_cp20.0_bm3.0,SP500,120,90.0,20.0,3.0,78.31929015210457,0.15616182471612478,85.27722344483453,0.1530965091120862,False,78.20382286630742,0.15541744564748722,85.14917987853534,0.15233705290993851,False
cfg35_rv120_ep90.0_cp20.0_bm3.0,GOLD,120,90.0,20.0,3.0,2.1941144767797724,0.5015969013490162,2.2312322553607693,0.5049170813430391,False,2.1908400469939098,0.49874026912373376,2.227883543414292,0.5019039393179513,False
cfg35_rv120_ep90.0_cp20.0_bm3.0,SILVER,120,90.0,20.0,3.0,1.6632594323307386,0.31565902940850055,1.686659698183187,0.3196772758715409,False,1.660782068591698,0.31398823722749125,1.6841286627489933,0.31790937005101605,False
cfg35_rv120_ep90.0_cp20.0_bm3.0,BTC,120,90.0,20.0,3.0,9.253513687864999,1.0658398041010841,9.855679074865842,1.0673092354078406,False,9.239692017860841,1.0639233471053386,9.84088617851966,1.0652491717139174,False
cfg35_rv120_ep90.0_cp20.0_bm3.0,OIL,120,90.0,20.0,3.0,1.153376592875319,0.2197823956584397,1.1798550873762443,0.22782375575083372,False,1.151677893616388,0.21831614866213056,1.1780850183556857,0.2262905906561879,False
