config_id,asset,ui_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg02_uw63_pl252_k1.0_mn0.25,BTC,63,252,1.0,0.25,9.852275186446022,1.0672150368282993,9.855679074865842,1.0673092354078406,False,9.837487401043393,1.065154849573399,9.84088617851966,1.0652491717139174,False
cfg02_uw63_pl252_k1.0_mn0.25,OIL,63,252,1.0,0.25,1.1804099117673985,0.22767284019025705,1.1798550873762443,0.22782375575083372,False,1.178639009677184,0.22613888056204773,1.1780850183556857,0.2262905906561879,False
cfg03_uw63_pl252_k1.0_mn0.5,SP500,63,252,1.0,0.5,85.27651773490942,0.15313358012044412,85.27722344483453,0.1530965091120862,False,85.1484752282354,0.15237411298928094,85.14917987853534,0.15233705290993851,False
cfg03_uw63_pl252_k1.0_mn0.5,GOLD,63,252,1.0,0.5,2.2312478843538837,0.5048031783359547,2.2312322553607693,0.5049170813430391,False,2.227899148984402,0.5017893707985649,2.227883543414292,0.5019039393179513,False
cfg03_uw63_pl252_k1.0_mn0.5,SILVER,63,252,1.0,0.5,1.6868124193030207,0.31962598819175897,1.686659698183187,0.3196772758715409,False,1.6842811546017857,0.3178578397174837,1.6841286627489933,0.31790937005101605,False
cfg03_uw63_pl252_k1.0_mn0.5,BTC,63,252,1.0,0.5,9.85223758256035,1.0672128508032046,9.855679074865842,1.0673092354078406,False,9.837449853620045,1.065152687044743,9.84088617851966,1.0652491717139174,False
cfg03_uw63_pl252_k1.0_mn0.5,OIL,63,252,1.0,0.5,1.1800821551613225,0.22767963864067442,1.1798550873762443,0.22782375575083372,False,1.1783117451981415,0.22614599714871902,1.1780850183556857,0.2262905906561879,False
cfg04_uw63_pl252_k1.5_mn0.25,SP500,63,252,1.5,0.25,85.24901581402557,0.15301561704593677,85.27722344483453,0.1530965091120862,False,85.12101460152783,0.15225585774084602,85.14917987853534,0.15233705290993851,False
cfg04_uw63_pl252_k1.5_mn0.25,GOLD,63,252,1.5,0.25,2.2313774786633345,0.5047676683310209,2.2312322553607693,0.5049170813430391,False,2.2280292922270406,0.5017530485802614,2.227883543414292,0.5019039393179513,False
cfg04_uw63_pl252_k1.5_mn0.25,SILVER,63,252,1.5,0.25,1.686469189005756,0.31937193517704854,1.686659698183187,0.3196772758715409,False,1.683939183184567,0.31760338861853127,1.6841286627489933,0.31790937005101605,False
cfg04_uw63_pl252_k1.5_mn0.25,BTC,63,252,1.5,0.25,9.848428280201125,1.0670857683578485,9.855679074865842,1.0673092354078406,False,9.833648336251217,1.0650255262901733,9.84088617851966,1.0652491717139174,False
cfg04_uw63_pl252_k1.5_mn0.25,OIL,63,252,1.5,0.25,1.1804149752391733,0.22767580245943184,1.1798550873762443,0.22782375575083372,False,1.1786440655461488,0.22614176517489892,1.1780850183556857,0.2262905906561879,False
