config_id,asset,vix_lookback,elevated_pct,buy_multiplier,calm_fraction,max_buy_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg15_lb504_ep80.0_bm2.0_cf0.9,BTC,504,80.0,2.0,0.9,4.0,9.182675017580959,1.0635946740592892,9.855679074865842,1.0673092354078406,False,9.168908623332902,1.0616765169018834,9.84088617851966,1.0652491717139174,False
cfg15_lb504_ep80.0_bm2.0_cf0.9,OIL,504,80.0,2.0,0.9,4.0,1.1669784974889164,0.22386317173733494,1.1798550873762443,0.22782375575083372,False,1.165230317597338,0.22240397582276208,1.1780850183556857,0.2262905906561879,False
cfg16_lb504_ep80.0_bm3.0_cf0.75,SP500,504,80.0,3.0,0.75,4.0,67.93493933558243,0.1602633583746532,85.27722344483453,0.1530965091120862,False,67.83819162900944,0.15954808827184028,85.14917987853534,0.15233705290993851,False
cfg16_lb504_ep80.0_bm3.0_cf0.75,GOLD,504,80.0,3.0,0.75,4.0,2.1230151495974274,0.48819860211747795,2.2312322553607693,0.5049170813430391,False,2.1198375657417987,0.4855968972393292,2.227883543414292,0.5019039393179513,False
cfg16_lb504_ep80.0_bm3.0_cf0.75,SILVER,504,80.0,3.0,0.75,4.0,1.6044107397283218,0.3084099635810251,1.686659698183187,0.3196772758715409,False,1.6020118411727997,0.3069051240369599,1.6841286627489933,0.31790937005101605,False
cfg16_lb504_ep80.0_bm3.0_cf0.75,BTC,504,80.0,3.0,0.75,4.0,8.081882852548127,1.0501679543909441,9.855679074865842,1.0673092354078406,False,8.069798742359989,1.0484609006330419,9.84088617851966,1.0652491717139174,False
cfg16_lb504_ep80.0_bm3.0_cf0.75,OIL,504,80.0,3.0,0.75,4.0,1.1419031027123314,0.21459850569602207,1.1798550873762443,0.22782375575083372,False,1.1401986500518426,0.2132517556811016,1.1780850183556857,0.2262905906561879,False
cfg17_lb504_ep80.0_bm3.0_cf0.9,SP500,504,80.0,3.0,0.9,4.0,78.4893685188753,0.1563131717045008,85.27722344483453,0.1530965091120862,False,78.3734619461466,0.15556917465721143,85.14917987853534,0.15233705290993851,False
cfg17_lb504_ep80.0_bm3.0_cf0.9,GOLD,504,80.0,3.0,0.9,4.0,2.204378757259657,0.5017503606030035,2.2312322553607693,0.5049170813430391,False,2.2010728994791595,0.49890385157151573,2.227883543414292,0.5019039393179513,False
cfg17_lb504_ep80.0_bm3.0_cf0.9,SILVER,504,80.0,3.0,0.9,4.0,1.667820577386373,0.31890256747984963,1.686659698183187,0.3196772758715409,False,1.6653203625185997,0.3172429498278052,1.6841286627489933,0.31790937005101605,False
