config_id,asset,skew_window,neg_threshold,pos_threshold,buy_multiplier,reduce_fraction,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg14_sw60_nt-0.25_pt0.5_bm2.0_rf0.85,GOLD,60,-0.25,0.5,2.0,0.85,2.229755263616379,0.5055269390506242,2.2312322553607693,0.5049170813430391,False,2.226408769375229,0.5025371332150501,2.227883543414292,0.5019039393179513,False
cfg14_sw60_nt-0.25_pt0.5_bm2.0_rf0.85,SILVER,60,-0.25,0.5,2.0,0.85,1.6862420403073926,0.319482841815559,1.686659698183187,0.3196772758715409,False,1.6837116319871268,0.317715283241905,1.6841286627489933,0.31790937005101605,False
cfg14_sw60_nt-0.25_pt0.5_bm2.0_rf0.85,BTC,60,-0.25,0.5,2.0,0.85,9.901557699015255,1.076124448812663,9.855679074865842,1.0673092354078406,True,9.88670406320795,1.0740873107998943,9.84088617851966,1.0652491717139174,True
cfg14_sw60_nt-0.25_pt0.5_bm2.0_rf0.85,OIL,60,-0.25,0.5,2.0,0.85,1.1804580068547132,0.22768004338012052,1.1798550873762443,0.22782375575083372,False,1.1786897128433849,0.22614548659796507,1.1780850183556857,0.2262905906561879,False
cfg15_sw60_nt-0.25_pt0.5_bm2.0_rf0.95,SP500,60,-0.25,0.5,2.0,0.95,85.32291479424588,0.15349861801743478,85.27722344483453,0.1530965091120862,True,85.19480263795633,0.15273984481468053,85.14917987853534,0.15233705290993851,True
cfg15_sw60_nt-0.25_pt0.5_bm2.0_rf0.95,GOLD,60,-0.25,0.5,2.0,0.95,2.2308930813503447,0.5051866654721672,2.2312322553607693,0.5049170813430391,False,2.2275448786741565,0.502180991788995,2.227883543414292,0.5019039393179513,False
cfg15_sw60_nt-0.25_pt0.5_bm2.0_rf0.95,SILVER,60,-0.25,0.5,2.0,0.95,1.6866576694769357,0.3196571436512693,1.686659698183187,0.3196772758715409,False,1.684126637088845,0.3178893937506944,1.6841286627489933,0.31790937005101605,False
cfg15_sw60_nt-0.25_pt0.5_bm2.0_rf0.95,BTC,60,-0.25,0.5,2.0,0.95,9.870568399248807,1.0699754887887543,9.855679074865842,1.0673092354078406,True,9.85575586234701,1.0679224696534304,9.84088617851966,1.0652491717139174,True
cfg15_sw60_nt-0.25_pt0.5_bm2.0_rf0.95,OIL,60,-0.25,0.5,2.0,0.95,1.179689443540877,0.227715847518371,1.1798550873762443,0.22782375575083372,False,1.1779205166660307,0.2261823931857986,1.1780850183556857,0.2262905906561879,False
cfg16_sw90_nt-0.5_pt0.25_bm1.5_rf0.85,SP500,90,-0.5,0.25,1.5,0.85,84.97813543381369,0.15398467256914575,85.27722344483453,0.1530965091120862,False,84.85059618623522,0.15322382836761428,85.14917987853534,0.15233705290993851,False
